time,hours_since_previous,mag,mag_previous
2019-03-19 22:00:00,6,2.31,2.82
2019-03-19 23:00:00,1,2.29,2.31
2019-03-20 00:00:00,1,2.05,2.29
2019-03-20 12:00:00,12,3.2,2.05
2019-03-20 15:00:00,3,2.21,3.2
2019-03-20 19:00:00,4,2.54,2.21
2019-03-21 08:00:00,13,2.06,2.54
2019-03-21 11:00:00,3,2.24,2.06
2019-03-21 13:00:00,2,2.45,2.24
2019-03-21 19:00:00,6,2.33,2.45
2019-03-22 06:00:00,11,2.14,2.33
2019-03-22 12:00:00,6,2.11,2.14
2019-03-22 13:00:00,1,2.51,2.11
2019-03-22 15:00:00,2,2.89,2.51
2019-03-22 16:00:00,1,2.32,2.89
2019-03-22 17:00:00,1,2.69,2.32
2019-03-22 18:00:00,1,2.03,2.69
2019-03-23 00:00:00,6,2.05,2.03
2019-03-23 12:00:00,12,2.14,2.05
2019-03-23 13:00:00,1,2.01,2.14
2019-03-23 15:00:00,2,2.24,2.01
2019-03-23 18:00:00,3,3.04,2.24
2019-03-23 20:00:00,2,2.21,3.04
2019-03-23 22:00:00,2,2.67,2.21
2019-03-24 00:00:00,2,2.43,2.67
2019-03-24 05:00:00,5,2.98,2.43
2019-03-24 06:00:00,1,2.23,2.98
2019-03-24 09:00:00,3,2.0,2.23
2019-03-24 11:00:00,2,4.35,2.0
2019-03-24 19:00:00,8,2.12,4.35
2019-03-25 04:00:00,9,2.17,2.12
2019-03-25 13:00:00,9,2.01,2.17
2019-03-25 15:00:00,2,2.14,2.01
2019-03-25 19:00:00,4,2.11,2.14
2019-03-25 20:00:00,1,2.27,2.11
2019-03-26 05:00:00,9,2.89,2.27
2019-03-26 06:00:00,1,2.14,2.89
2019-03-26 08:00:00,2,2.62,2.14
2019-03-26 11:00:00,3,2.47,2.62
2019-03-26 12:00:00,1,2.68,2.47
2019-03-26 13:00:00,1,2.64,2.68
2019-03-26 14:00:00,1,2.4,2.64
2019-03-26 15:00:00,1,2.87,2.4
2019-03-26 19:00:00,4,2.19,2.87
2019-03-26 22:00:00,3,2.52,2.19
2019-03-27 00:00:00,2,2.11,2.52
2019-03-27 01:00:00,1,2.31,2.11
2019-03-27 02:00:00,1,2.58,2.31
2019-03-27 03:00:00,1,2.26,2.58
2019-03-27 10:00:00,7,3.0,2.26
2019-03-27 11:00:00,1,2.79,3.0
2019-03-27 14:00:00,3,2.51,2.79
2019-03-27 17:00:00,3,2.37,2.51
2019-03-27 18:00:00,1,2.45,2.37
2019-03-27 20:00:00,2,2.05,2.45
2019-03-27 22:00:00,2,2.46,2.05
2019-03-28 06:00:00,8,2.98,2.46
2019-03-28 07:00:00,1,2.59,2.98
2019-03-28 10:00:00,3,2.15,2.59
2019-03-28 16:00:00,6,2.13,2.15
2019-03-29 04:00:00,12,4.19,2.13
2019-03-29 05:00:00,1,2.44,4.19
2019-03-30 00:00:00,19,2.86,2.44
2019-03-30 03:00:00,3,3.0,2.86
2019-03-30 07:00:00,4,2.07,3.0
2019-03-30 09:00:00,2,2.61,2.07
2019-03-30 12:00:00,3,2.7,2.61
2019-03-30 22:00:00,10,2.55,2.7
2019-03-31 10:00:00,12,2.7,2.55
2019-03-31 23:00:00,13,2.51,2.7
2019-04-01 00:00:00,1,2.04,2.51
2019-04-01 09:00:00,9,2.36,2.04
2019-04-01 22:00:00,13,2.09,2.36
2019-04-01 23:00:00,1,2.47,2.09
2019-04-02 16:00:00,17,2.82,2.47
2019-04-02 17:00:00,1,2.11,2.82
2019-04-03 08:00:00,15,2.22,2.11
2019-04-03 12:00:00,4,3.61,2.22
2019-04-03 14:00:00,2,2.18,3.61
2019-04-03 21:00:00,7,2.34,2.18
2019-04-04 03:00:00,6,2.18,2.34
2019-04-04 05:00:00,2,2.09,2.18
2019-04-04 10:00:00,5,2.0,2.09
2019-04-04 11:00:00,1,2.27,2.0
2019-04-04 13:00:00,2,2.3,2.27
2019-04-04 20:00:00,7,2.98,2.3
2019-04-05 04:00:00,8,2.01,2.98
2019-04-05 06:00:00,2,2.01,2.01
2019-04-05 14:00:00,8,2.06,2.01
2019-04-05 17:00:00,3,3.5,2.06
2019-04-05 22:00:00,5,2.84,3.5
2019-04-06 06:00:00,8,2.21,2.84
2019-04-06 10:00:00,4,2.32,2.21
2019-04-06 22:00:00,12,2.45,2.32
2019-04-07 18:00:00,20,2.31,2.45
2019-04-07 19:00:00,1,2.04,2.31
2019-04-07 22:00:00,3,2.2,2.04
2019-04-08 01:00:00,3,2.11,2.2
2019-04-08 03:00:00,2,2.56,2.11
2019-04-08 04:00:00,1,2.02,2.56
2019-04-08 05:00:00,1,2.34,2.02
2019-04-08 20:00:00,15,2.36,2.34
2019-04-08 21:00:00,1,2.64,2.36
2019-04-09 01:00:00,4,2.18,2.64
2019-04-09 12:00:00,11,2.28,2.18
2019-04-09 23:00:00,11,2.7,2.28
2019-04-10 00:00:00,1,2.06,2.7
2019-04-10 01:00:00,1,2.18,2.06
2019-04-10 03:00:00,2,2.25,2.18
2019-04-10 07:00:00,4,2.05,2.25
2019-04-10 23:00:00,16,3.0,2.05
2019-04-11 06:00:00,7,2.08,3.0
2019-04-11 07:00:00,1,2.3,2.08
2019-04-11 13:00:00,6,3.4,2.3
2019-04-11 20:00:00,7,3.12,3.4
2019-04-11 23:00:00,3,2.27,3.12
2019-04-12 01:00:00,2,2.16,2.27
2019-04-12 03:00:00,2,2.01,2.16
2019-04-12 04:00:00,1,2.29,2.01
2019-04-12 11:00:00,7,2.88,2.29
2019-04-12 12:00:00,1,2.05,2.88
2019-04-12 14:00:00,2,4.8,2.05
2019-04-12 15:00:00,1,2.29,4.8
2019-04-12 17:00:00,2,2.05,2.29
2019-04-12 20:00:00,3,2.17,2.05
2019-04-12 21:00:00,1,3.08,2.17
2019-04-12 23:00:00,2,2.05,3.08
2019-04-13 09:00:00,10,2.65,2.05
2019-04-13 12:00:00,3,2.45,2.65
2019-04-13 13:00:00,1,2.58,2.45
2019-04-13 15:00:00,2,2.87,2.58
2019-04-13 18:00:00,3,2.92,2.87
2019-04-13 19:00:00,1,2.63,2.92
2019-04-13 21:00:00,2,2.38,2.63
2019-04-13 22:00:00,1,2.12,2.38
2019-04-14 12:00:00,14,2.23,2.12
2019-04-14 13:00:00,1,2.22,2.23
2019-04-14 17:00:00,4,2.71,2.22
2019-04-15 00:00:00,7,2.12,2.71
2019-04-15 01:00:00,1,2.12,2.12
2019-04-15 02:00:00,1,2.55,2.12
2019-04-15 03:00:00,1,2.24,2.55
2019-04-15 05:00:00,2,2.67,2.24
2019-04-15 11:00:00,6,4.12,2.67
2019-04-15 12:00:00,1,2.52,4.12
2019-04-15 14:00:00,2,2.89,2.52
2019-04-15 15:00:00,1,3.29,2.89
2019-04-15 17:00:00,2,3.88,3.29
2019-04-15 18:00:00,1,2.03,3.88
2019-04-15 19:00:00,1,2.8,2.03
2019-04-15 20:00:00,1,2.18,2.8
2019-04-15 22:00:00,2,2.1,2.18
2019-04-16 01:00:00,3,2.67,2.1
2019-04-16 08:00:00,7,2.18,2.67
2019-04-16 13:00:00,5,2.64,2.18
2019-04-17 03:00:00,14,2.09,2.64
2019-04-17 05:00:00,2,2.18,2.09
2019-04-17 12:00:00,7,2.83,2.18
2019-04-17 17:00:00,5,2.1,2.83
2019-04-17 18:00:00,1,2.46,2.1
2019-04-17 21:00:00,3,2.7,2.46
2019-04-18 03:00:00,6,2.97,2.7
2019-04-18 04:00:00,1,2.12,2.97
2019-04-18 05:00:00,1,2.28,2.12
2019-04-18 08:00:00,3,2.08,2.28
2019-04-18 12:00:00,4,2.11,2.08
2019-04-18 13:00:00,1,2.22,2.11
2019-04-18 15:00:00,2,2.0,2.22
2019-04-18 16:00:00,1,2.01,2.0
2019-04-18 19:00:00,3,2.07,2.01
2019-04-18 21:00:00,2,2.83,2.07
2019-04-19 00:00:00,3,2.69,2.83
2019-04-19 02:00:00,2,2.66,2.69
2019-04-19 07:00:00,5,2.22,2.66
2019-04-19 19:00:00,12,2.0,2.22
2019-04-19 21:00:00,2,2.28,2.0
2019-04-19 23:00:00,2,3.29,2.28
2019-04-20 03:00:00,4,2.32,3.29
2019-04-20 10:00:00,7,2.78,2.32
2019-04-20 15:00:00,5,2.33,2.78
2019-04-20 16:00:00,1,2.2,2.33
2019-04-21 03:00:00,11,2.09,2.2
2019-04-21 16:00:00,13,2.96,2.09
2019-04-21 22:00:00,6,2.15,2.96
2019-04-22 04:00:00,6,2.39,2.15
2019-04-22 05:00:00,1,3.59,2.39
2019-04-22 08:00:00,3,3.3,3.59
2019-04-22 09:00:00,1,2.19,3.3
2019-04-22 16:00:00,7,2.26,2.19
2019-04-22 17:00:00,1,2.0,2.26
2019-04-22 23:00:00,6,3.08,2.0
2019-04-23 01:00:00,2,2.23,3.08
2019-04-23 03:00:00,2,3.73,2.23
2019-04-23 04:00:00,1,2.05,3.73
2019-04-23 05:00:00,1,2.27,2.05
2019-04-23 09:00:00,4,2.92,2.27
2019-04-23 14:00:00,5,2.18,2.92
2019-04-23 16:00:00,2,2.75,2.18
2019-04-23 17:00:00,1,3.7,2.75
2019-04-23 21:00:00,4,2.15,3.7
2019-04-24 01:00:00,4,2.49,2.15
2019-04-24 02:00:00,1,2.58,2.49
2019-04-24 03:00:00,1,2.2,2.58
2019-04-24 05:00:00,2,2.0,2.2
2019-04-24 08:00:00,3,2.33,2.0
2019-04-24 10:00:00,2,2.38,2.33
2019-04-24 16:00:00,6,2.83,2.38
2019-04-24 17:00:00,1,2.05,2.83
2019-04-24 19:00:00,2,2.23,2.05
2019-04-24 20:00:00,1,2.65,2.23
2019-04-24 21:00:00,1,2.07,2.65
2019-04-25 00:00:00,3,2.09,2.07
2019-04-25 01:00:00,1,2.37,2.09
2019-04-25 12:00:00,11,2.16,2.37
2019-04-25 15:00:00,3,2.75,2.16
2019-04-25 20:00:00,5,2.3,2.75
2019-04-26 10:00:00,14,2.11,2.3
2019-04-26 13:00:00,3,2.96,2.11
2019-04-26 14:00:00,1,2.54,2.96
2019-04-26 16:00:00,2,2.06,2.54
2019-04-26 20:00:00,4,2.6,2.06
2019-04-26 21:00:00,1,2.14,2.6
2019-04-27 02:00:00,5,3.07,2.14
2019-04-27 09:00:00,7,3.37,3.07
2019-04-27 11:00:00,2,2.37,3.37
2019-04-27 12:00:00,1,2.86,2.37
2019-04-27 17:00:00,5,2.58,2.86
2019-04-27 18:00:00,1,2.52,2.58
2019-04-28 12:00:00,18,2.62,2.52
2019-04-28 15:00:00,3,2.04,2.62
2019-04-28 18:00:00,3,2.45,2.04
2019-04-28 23:00:00,5,2.33,2.45
2019-04-29 00:00:00,1,3.31,2.33
2019-04-29 02:00:00,2,2.44,3.31
2019-04-29 03:00:00,1,2.14,2.44
2019-04-29 06:00:00,3,2.34,2.14
2019-04-29 07:00:00,1,4.32,2.34
2019-04-29 14:00:00,7,2.26,4.32
2019-04-29 15:00:00,1,2.32,2.26
2019-04-29 17:00:00,2,3.8,2.32
2019-04-29 19:00:00,2,2.97,3.8
2019-04-29 22:00:00,3,2.98,2.97
2019-04-30 01:00:00,3,2.0,2.98
2019-04-30 05:00:00,4,2.64,2.0
2019-04-30 06:00:00,1,2.05,2.64
2019-04-30 12:00:00,6,2.21,2.05
2019-04-30 17:00:00,5,3.44,2.21
2019-05-01 00:00:00,7,2.73,3.44
2019-05-01 08:00:00,8,2.14,2.73
2019-05-01 17:00:00,9,2.96,2.14
2019-05-02 02:00:00,9,2.14,2.96
2019-05-02 05:00:00,3,3.2,2.14
2019-05-02 10:00:00,5,2.74,3.2
2019-05-02 17:00:00,7,2.37,2.74
2019-05-02 20:00:00,3,2.44,2.37
2019-05-02 22:00:00,2,2.55,2.44
2019-05-03 00:00:00,2,2.67,2.55
2019-05-03 03:00:00,3,2.36,2.67
2019-05-03 04:00:00,1,3.03,2.36
2019-05-03 05:00:00,1,3.32,3.03
2019-05-03 08:00:00,3,2.32,3.32
2019-05-03 09:00:00,1,2.23,2.32
2019-05-03 10:00:00,1,2.96,2.23
2019-05-03 11:00:00,1,2.34,2.96
2019-05-03 12:00:00,1,2.18,2.34
2019-05-03 15:00:00,3,2.1,2.18
2019-05-03 19:00:00,4,2.09,2.1
2019-05-03 22:00:00,3,2.11,2.09
2019-05-04 07:00:00,9,2.11,2.11
2019-05-04 08:00:00,1,2.44,2.11
2019-05-04 11:00:00,3,2.9,2.44
2019-05-04 18:00:00,7,2.67,2.9
2019-05-05 04:00:00,10,3.1,2.67
2019-05-05 06:00:00,2,5.0,3.1
2019-05-05 07:00:00,1,3.2,5.0
2019-05-05 08:00:00,1,2.06,3.2
2019-05-05 09:00:00,1,2.61,2.06
2019-05-05 12:00:00,3,2.24,2.61
2019-05-05 13:00:00,1,2.24,2.24
2019-05-05 15:00:00,2,2.29,2.24
2019-05-05 16:00:00,1,2.32,2.29
2019-05-05 23:00:00,7,2.48,2.32
2019-05-06 08:00:00,9,2.11,2.48
2019-05-06 12:00:00,4,2.32,2.11
2019-05-06 19:00:00,7,2.57,2.32
2019-05-07 02:00:00,7,2.56,2.57
2019-05-07 05:00:00,3,2.61,2.56
2019-05-07 09:00:00,4,2.55,2.61
2019-05-07 15:00:00,6,2.49,2.55
2019-05-07 17:00:00,2,2.0,2.49
2019-05-07 21:00:00,4,2.47,2.0
2019-05-08 11:00:00,14,2.13,2.47
2019-05-08 14:00:00,3,2.31,2.13
2019-05-08 16:00:00,2,3.48,2.31
2019-05-08 21:00:00,5,2.89,3.48
2019-05-09 05:00:00,8,2.31,2.89
2019-05-09 07:00:00,2,3.1,2.31
2019-05-09 14:00:00,7,2.13,3.1
2019-05-09 16:00:00,2,2.28,2.13
2019-05-09 20:00:00,4,2.13,2.28
2019-05-09 21:00:00,1,2.61,2.13
2019-05-09 23:00:00,2,2.36,2.61
2019-05-10 00:00:00,1,2.27,2.36
2019-05-10 02:00:00,2,2.17,2.27
2019-05-10 03:00:00,1,2.82,2.17
2019-05-10 06:00:00,3,2.68,2.82
2019-05-10 13:00:00,7,2.81,2.68
2019-05-10 17:00:00,4,2.23,2.81
2019-05-10 23:00:00,6,2.83,2.23
2019-05-11 00:00:00,1,2.61,2.83
2019-05-11 02:00:00,2,2.13,2.61
2019-05-11 05:00:00,3,2.74,2.13
2019-05-11 09:00:00,4,2.67,2.74
2019-05-12 05:00:00,20,2.41,2.67
2019-05-12 08:00:00,3,2.62,2.41
2019-05-12 10:00:00,2,2.01,2.62
2019-05-12 12:00:00,2,2.39,2.01
2019-05-12 16:00:00,4,2.14,2.39
2019-05-12 17:00:00,1,2.2,2.14
2019-05-13 01:00:00,8,2.25,2.2
2019-05-13 02:00:00,1,2.35,2.25
2019-05-13 03:00:00,1,2.92,2.35
2019-05-13 09:00:00,6,2.19,2.92
2019-05-13 12:00:00,3,2.49,2.19
2019-05-13 17:00:00,5,2.08,2.49
2019-05-13 18:00:00,1,2.38,2.08
2019-05-13 20:00:00,2,3.08,2.38
2019-05-14 04:00:00,8,2.51,3.08
2019-05-14 05:00:00,1,2.43,2.51
2019-05-14 08:00:00,3,2.42,2.43
2019-05-14 18:00:00,10,2.35,2.42
2019-05-15 01:00:00,7,2.04,2.35
2019-05-15 04:00:00,3,2.0,2.04
2019-05-15 10:00:00,6,2.06,2.0
2019-05-15 12:00:00,2,2.13,2.06
2019-05-15 14:00:00,2,2.3,2.13
2019-05-15 17:00:00,3,2.01,2.3
2019-05-16 02:00:00,9,2.15,2.01
2019-05-16 12:00:00,10,2.52,2.15
2019-05-16 19:00:00,7,2.59,2.52
2019-05-17 17:00:00,22,3.3,2.59
2019-05-17 21:00:00,4,2.11,3.3
2019-05-17 22:00:00,1,2.03,2.11
2019-05-18 05:00:00,7,2.21,2.03
2019-05-18 14:00:00,9,2.91,2.21
2019-05-19 03:00:00,13,2.3,2.91
2019-05-19 07:00:00,4,2.04,2.3
2019-05-19 10:00:00,3,3.1,2.04
2019-05-19 17:00:00,7,2.34,3.1
2019-05-20 00:00:00,7,2.91,2.34
2019-05-20 10:00:00,10,2.11,2.91
2019-05-20 11:00:00,1,3.0,2.11
2019-05-20 13:00:00,2,2.59,3.0
2019-05-20 19:00:00,6,2.56,2.59
2019-05-21 15:00:00,20,2.22,2.56
2019-05-21 17:00:00,2,3.78,2.22
2019-05-21 18:00:00,1,2.12,3.78
2019-05-22 05:00:00,11,2.14,2.12
2019-05-22 06:00:00,1,3.32,2.14
2019-05-22 07:00:00,1,2.04,3.32
2019-05-23 22:00:00,39,2.25,2.04
2019-05-24 13:00:00,15,2.02,2.25
2019-05-24 14:00:00,1,2.01,2.02
2019-05-24 18:00:00,4,2.05,2.01
2019-05-25 04:00:00,10,2.9,2.05
2019-05-25 06:00:00,2,2.17,2.9
2019-05-25 10:00:00,4,2.46,2.17
2019-05-25 15:00:00,5,2.45,2.46
2019-05-25 20:00:00,5,2.16,2.45
2019-05-26 01:00:00,5,2.35,2.16
2019-05-26 04:00:00,3,2.15,2.35
2019-05-26 07:00:00,3,2.41,2.15
2019-05-26 22:00:00,15,2.19,2.41
2019-05-26 23:00:00,1,2.08,2.19
2019-05-27 02:00:00,3,2.66,2.08
2019-05-27 04:00:00,2,2.27,2.66
2019-05-27 05:00:00,1,2.33,2.27
2019-05-27 07:00:00,2,2.02,2.33
2019-05-27 12:00:00,5,2.45,2.02
2019-05-27 15:00:00,3,2.71,2.45
2019-05-27 17:00:00,2,2.33,2.71
2019-05-27 23:00:00,6,2.0,2.33
2019-05-28 02:00:00,3,2.54,2.0
2019-05-28 04:00:00,2,2.69,2.54
2019-05-28 05:00:00,1,2.07,2.69
2019-05-28 06:00:00,1,2.5,2.07
2019-05-28 12:00:00,6,2.09,2.5
2019-05-28 16:00:00,4,2.34,2.09
2019-05-28 17:00:00,1,2.29,2.34
2019-05-28 19:00:00,2,2.6,2.29
2019-05-28 21:00:00,2,2.64,2.6
2019-05-29 01:00:00,4,2.08,2.64
2019-05-29 02:00:00,1,2.68,2.08
2019-05-29 05:00:00,3,2.62,2.68
2019-05-29 09:00:00,4,2.29,2.62
2019-05-29 14:00:00,5,2.28,2.29
2019-05-29 16:00:00,2,2.84,2.28
2019-05-29 19:00:00,3,2.8,2.84
2019-05-29 20:00:00,1,2.09,2.8
2019-05-29 22:00:00,2,2.25,2.09
2019-05-30 02:00:00,4,2.5,2.25
2019-05-30 05:00:00,3,2.61,2.5
2019-05-30 07:00:00,2,2.02,2.61
2019-05-30 08:00:00,1,2.21,2.02
2019-05-30 15:00:00,7,2.11,2.21
2019-05-30 17:00:00,2,2.18,2.11
2019-05-30 18:00:00,1,2.2,2.18
2019-05-30 19:00:00,1,2.36,2.2
2019-05-30 22:00:00,3,2.4,2.36
2019-05-31 00:00:00,2,3.03,2.4
2019-05-31 06:00:00,6,2.17,3.03
2019-05-31 12:00:00,6,2.57,2.17
2019-05-31 13:00:00,1,2.91,2.57
2019-05-31 18:00:00,5,2.52,2.91
2019-05-31 19:00:00,1,2.68,2.52
2019-05-31 20:00:00,1,2.04,2.68
2019-05-31 21:00:00,1,2.13,2.04
2019-05-31 23:00:00,2,2.72,2.13
2019-06-02 01:00:00,26,2.63,2.72
2019-06-02 02:00:00,1,3.1,2.63
2019-06-02 03:00:00,1,2.0,3.1
2019-06-02 05:00:00,2,2.07,2.0
2019-06-02 06:00:00,1,2.15,2.07
2019-06-02 13:00:00,7,2.36,2.15
2019-06-02 17:00:00,4,2.46,2.36
2019-06-02 18:00:00,1,2.11,2.46
2019-06-02 20:00:00,2,3.06,2.11
2019-06-02 22:00:00,2,2.33,3.06
2019-06-02 23:00:00,1,3.21,2.33
2019-06-03 00:00:00,1,2.63,3.21
2019-06-03 05:00:00,5,2.33,2.63
2019-06-03 06:00:00,1,2.08,2.33
2019-06-03 18:00:00,12,2.02,2.08
2019-06-03 20:00:00,2,2.28,2.02
2019-06-04 01:00:00,5,3.88,2.28
2019-06-04 04:00:00,3,3.2,3.88
2019-06-04 07:00:00,3,2.01,3.2
2019-06-04 08:00:00,1,2.29,2.01
2019-06-04 09:00:00,1,2.09,2.29
2019-06-04 13:00:00,4,2.05,2.09
2019-06-04 18:00:00,5,2.09,2.05
2019-06-05 08:00:00,14,2.4,2.09
2019-06-05 10:00:00,2,4.28,2.4
2019-06-05 14:00:00,4,4.3,4.28
2019-06-05 16:00:00,2,2.86,4.3
2019-06-05 17:00:00,1,2.9,2.86
2019-06-05 22:00:00,5,3.26,2.9
2019-06-06 00:00:00,2,3.16,3.26
2019-06-06 01:00:00,1,2.39,3.16
2019-06-06 02:00:00,1,2.27,2.39
2019-06-06 04:00:00,2,2.63,2.27
2019-06-06 06:00:00,2,2.2,2.63
2019-06-06 11:00:00,5,3.49,2.2
2019-06-06 16:00:00,5,2.0,3.49
2019-06-07 03:00:00,11,2.75,2.0
2019-06-07 04:00:00,1,2.65,2.75
2019-06-07 06:00:00,2,2.09,2.65
2019-06-07 09:00:00,3,2.25,2.09
2019-06-07 10:00:00,1,2.69,2.25
2019-06-07 12:00:00,2,2.82,2.69
2019-06-07 13:00:00,1,2.3,2.82
2019-06-07 15:00:00,2,2.18,2.3
2019-06-07 18:00:00,3,2.47,2.18
2019-06-07 19:00:00,1,2.23,2.47
2019-06-07 23:00:00,4,2.48,2.23
2019-06-08 10:00:00,11,2.92,2.48
2019-06-09 09:00:00,23,2.48,2.92
2019-06-09 11:00:00,2,2.14,2.48
2019-06-10 02:00:00,15,3.46,2.14
2019-06-10 08:00:00,6,2.0,3.46
2019-06-10 12:00:00,4,2.97,2.0
2019-06-10 13:00:00,1,2.08,2.97
2019-06-11 01:00:00,12,2.51,2.08
2019-06-11 02:00:00,1,2.09,2.51
2019-06-11 05:00:00,3,2.51,2.09
2019-06-11 06:00:00,1,2.19,2.51
2019-06-11 07:00:00,1,4.07,2.19
2019-06-11 09:00:00,2,2.4,4.07
2019-06-11 12:00:00,3,2.16,2.4
2019-06-11 17:00:00,5,2.72,2.16
2019-06-11 20:00:00,3,2.99,2.72
2019-06-11 21:00:00,1,2.08,2.99
2019-06-12 00:00:00,3,2.01,2.08
2019-06-12 06:00:00,6,2.17,2.01
2019-06-12 08:00:00,2,2.7,2.17
2019-06-12 10:00:00,2,2.6,2.7
2019-06-12 11:00:00,1,2.6,2.6
2019-06-12 18:00:00,7,3.36,2.6
2019-06-13 00:00:00,6,3.74,3.36
2019-06-13 04:00:00,4,2.07,3.74
2019-06-13 07:00:00,3,2.28,2.07
2019-06-13 08:00:00,1,2.15,2.28
2019-06-13 10:00:00,2,2.35,2.15
2019-06-13 12:00:00,2,3.03,2.35
2019-06-13 18:00:00,6,2.42,3.03
2019-06-13 21:00:00,3,2.01,2.42
2019-06-14 02:00:00,5,2.97,2.01
2019-06-14 08:00:00,6,2.24,2.97
2019-06-14 16:00:00,8,2.26,2.24
2019-06-14 17:00:00,1,2.89,2.26
2019-06-14 18:00:00,1,2.1,2.89
2019-06-14 19:00:00,1,2.01,2.1
2019-06-14 22:00:00,3,2.92,2.01
2019-06-15 01:00:00,3,2.4,2.92
2019-06-15 05:00:00,4,2.96,2.4
2019-06-15 06:00:00,1,2.26,2.96
2019-06-15 08:00:00,2,2.01,2.26
2019-06-15 12:00:00,4,2.3,2.01
2019-06-15 13:00:00,1,2.71,2.3
2019-06-15 22:00:00,9,2.35,2.71
2019-06-16 01:00:00,3,3.26,2.35
2019-06-16 03:00:00,2,2.5,3.26
2019-06-16 06:00:00,3,2.65,2.5
2019-06-16 10:00:00,4,2.5,2.65
2019-06-16 11:00:00,1,2.15,2.5
2019-06-16 13:00:00,2,2.05,2.15
2019-06-16 17:00:00,4,2.0,2.05
2019-06-16 18:00:00,1,2.1,2.0
2019-06-17 00:00:00,6,3.02,2.1
2019-06-17 01:00:00,1,2.3,3.02
2019-06-17 16:00:00,15,2.36,2.3
2019-06-17 22:00:00,6,2.74,2.36
2019-06-18 01:00:00,3,2.16,2.74
2019-06-18 06:00:00,5,2.57,2.16
2019-06-18 12:00:00,6,2.46,2.57
2019-06-18 20:00:00,8,3.26,2.46
2019-06-19 02:00:00,6,2.09,3.26
2019-06-19 11:00:00,9,2.28,2.09
2019-06-19 13:00:00,2,2.65,2.28
2019-06-19 14:00:00,1,3.16,2.65
2019-06-19 22:00:00,8,2.16,3.16
2019-06-19 23:00:00,1,3.15,2.16
2019-06-20 00:00:00,1,2.05,3.15
2019-06-20 02:00:00,2,2.24,2.05
2019-06-20 13:00:00,11,2.63,2.24
2019-06-20 22:00:00,9,2.05,2.63
2019-06-21 01:00:00,3,2.4,2.05
2019-06-21 04:00:00,3,2.61,2.4
2019-06-21 06:00:00,2,2.17,2.61
2019-06-21 07:00:00,1,2.08,2.17
2019-06-21 08:00:00,1,2.08,2.08
2019-06-21 17:00:00,9,2.19,2.08
2019-06-21 22:00:00,5,2.61,2.19
2019-06-21 23:00:00,1,2.12,2.61
2019-06-22 05:00:00,6,2.28,2.12
2019-06-22 12:00:00,7,2.98,2.28
2019-06-22 13:00:00,1,3.01,2.98
2019-06-22 16:00:00,3,2.26,3.01
2019-06-22 17:00:00,1,2.04,2.26
2019-06-23 03:00:00,10,5.58,2.04
2019-06-23 04:00:00,1,2.1,5.58
2019-06-23 07:00:00,3,2.2,2.1
2019-06-23 10:00:00,3,2.44,2.2
2019-06-23 14:00:00,4,2.39,2.44
2019-06-23 22:00:00,8,3.87,2.39
2019-06-24 14:00:00,16,2.01,3.87
2019-06-24 16:00:00,2,2.07,2.01
2019-06-24 21:00:00,5,2.3,2.07
2019-06-25 06:00:00,9,2.44,2.3
2019-06-25 07:00:00,1,2.09,2.44
2019-06-25 09:00:00,2,2.04,2.09
2019-06-25 11:00:00,2,2.55,2.04
2019-06-25 13:00:00,2,2.0,2.55
2019-06-25 14:00:00,1,2.16,2.0
2019-06-25 19:00:00,5,2.63,2.16
2019-06-26 01:00:00,6,2.72,2.63
2019-06-26 08:00:00,7,2.46,2.72
2019-06-26 09:00:00,1,2.44,2.46
2019-06-27 05:00:00,20,2.35,2.44
2019-06-27 10:00:00,5,2.54,2.35
2019-06-27 16:00:00,6,2.2,2.54
2019-06-27 20:00:00,4,3.02,2.2
2019-06-27 21:00:00,1,2.32,3.02
2019-06-28 01:00:00,4,2.04,2.32
2019-06-28 02:00:00,1,2.0,2.04
2019-06-28 09:00:00,7,2.75,2.0
2019-06-28 12:00:00,3,2.02,2.75
2019-06-28 19:00:00,7,2.2,2.02
2019-06-28 23:00:00,4,2.23,2.2
2019-06-29 02:00:00,3,2.22,2.23
2019-06-29 15:00:00,13,2.14,2.22
2019-06-29 17:00:00,2,2.01,2.14
2019-06-29 18:00:00,1,2.26,2.01
2019-06-30 03:00:00,9,2.07,2.26
2019-06-30 15:00:00,12,2.06,2.07
2019-06-30 22:00:00,7,2.15,2.06
2019-07-01 16:00:00,18,2.23,2.15
2019-07-01 17:00:00,1,2.43,2.23
2019-07-01 21:00:00,4,2.66,2.43
2019-07-02 10:00:00,13,2.26,2.66
2019-07-02 16:00:00,6,2.11,2.26
2019-07-02 17:00:00,1,2.87,2.11
2019-07-02 18:00:00,1,2.28,2.87
2019-07-02 22:00:00,4,3.44,2.28
2019-07-02 23:00:00,1,2.04,3.44
2019-07-03 00:00:00,1,2.42,2.04
2019-07-03 03:00:00,3,3.18,2.42
2019-07-03 07:00:00,4,2.02,3.18
2019-07-03 11:00:00,4,2.05,2.02
2019-07-03 13:00:00,2,3.12,2.05
2019-07-03 20:00:00,7,2.0,3.12
2019-07-04 02:00:00,6,2.18,2.0
2019-07-04 17:00:00,15,4.49,2.18
2019-07-04 18:00:00,1,4.59,4.49
2019-07-04 19:00:00,1,4.5,4.59
2019-07-04 20:00:00,1,3.99,4.5
2019-07-04 21:00:00,1,3.47,3.99
